;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 18:24:25.411
;Uptime, 4,sec,  Vbat, 1218, mv, EOL, 1100, mv
;SampleRate, 50,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
12.73517,-2048,-45,0
12.93051,-2048,-50,-2
12.112585,-2047,-45,3
12.132088,-2047,-50,7
12.151622,-2047,-40,10
12.171125,-2045,-22,7
12.190658,-2040,-54,17
12.210192,-2041,-59,21
12.229695,-2054,-36,-4
12.249695,-2054,-52,-2
12.269229,-2045,-58,10
12.288732,-2045,-49,14
12.308266,-2050,-54,16
12.327769,-2047,-50,17
12.347303,-2047,-49,17
12.366836,-2050,-54,17
12.386340,-2045,-50,19
12.405873,-2048,-49,14
12.425873,-2048,-50,19
12.445407,-2043,-47,21
12.464910,-2045,-45,17
12.484444,-2041,-47,21
12.503977,-2043,-50,12
12.523481,-2052,-50,7
12.543014,-2052,-54,10
12.562548,-2050,-47,12
12.582082,-2047,-40,23
12.602082,-2047,-49,24
12.621585,-2050,-50,16
12.641119,-2054,-49,16
12.660652,-2052,-49,21
12.680155,-2048,-49,19
12.699689,-2050,-50,14
12.719223,-2050,-49,14
12.738757,-2048,-49,14
12.758260,-2050,-50,16
12.778260,-2050,-47,16
12.797793,-2047,-42,16
12.817327,-2043,-49,16
12.836830,-2047,-50,12
12.856364,-2052,-50,19
12.875867,-2047,-49,14
12.895401,-2047,-47,12
12.914935,-2050,-52,19
12.934438,-2047,-50,10
12.954438,-2048,-49,16
12.973971,-2054,-52,23
12.993505,-2041,-43,10
13.13008,-2040,-36,3
13.32542,-2045,-42,16
13.52076,-2047,-50,19
13.71579,-2048,-50,16
13.91112,-2047,-42,23
13.110616,-2052,-34,19
13.130616,-2052,-38,12
13.150149,-2043,-49,14
13.169683,-2045,-47,16
13.189186,-2050,-47,12
13.208720,-2048,-54,7
13.228254,-2045,-45,10
13.247757,-2045,-42,17
13.267290,-2045,-50,17
13.286824,-2045,-38,17
13.306824,-2045,-29,14
13.326327,-2045,-40,10
13.345861,-2050,-47,12
13.365364,-2052,-45,14
13.384898,-2048,-38,19
13.404401,-2050,-45,17
13.423935,-2050,-56,16
13.443468,-2050,-34,23
13.462972,-2056,-33,21
13.482972,-2048,-47,14
13.502505,-2045,-45,17
13.522039,-2050,-38,24
13.541573,-2054,-36,28
13.561076,-2050,-43,24
13.582011,-2048,-40,16
13.600171,-2048,-36,12
13.619705,-2047,-36,28
13.639208,-2050,-43,33
13.658742,-2056,-52,23
13.678742,-2050,-40,17
13.698276,-2048,-38,12
13.717779,-2052,-40,14
13.737312,-2050,-36,21
13.756846,-2047,-42,17
13.776380,-2050,-42,16
13.795883,-2050,-40,23
13.815417,-2045,-47,16
13.834920,-2052,-52,1
13.854920,-2057,-42,14
13.874454,-2048,-27,30
13.893957,-2048,-29,26
13.913490,-2054,-43,21
13.933024,-2047,-43,16
13.952527,-2047,-25,-11
13.972061,-2047,-27,-8
13.991564,-2031,-36,49
14.11098,-2034,-24,89
14.31098,-2050,8,105
14.50632,-2045,1,137
14.70135,-2041,-74,141
14.89668,-2059,-99,101
14.109202,-2054,-84,126
14.128705,-2047,-106,167
14.148239,-2118,-70,192
14.167773,-2197,49,212
14.187276,-2190,87,194
14.207276,-2141,42,237
14.226810,-2159,101,264
14.246313,-2227,171,299
14.265846,-2209,139,428
14.285380,-2111,205,524
14.304883,-2036,357,735
14.324417,-2061,410,901
14.343920,-2011,380,921
14.363454,-1782,448,992
14.383454,-1609,665,1078
14.402957,-1456,708,1317
14.422491,-1256,674,1517
14.442024,-1072,898,1556
14.461528,-859,1010,1733
14.481061,-624,978,1614
14.500595,-290,1167,1173
14.520098,-13,1128,1308
14.539632,101,798,1839
14.559632,351,733,2031
14.579165,564,646,1949
14.598669,498,503,1737
14.618202,564,682,1306
14.637706,965,855,939
14.657239,1239,751,858
14.676773,1421,339,623
14.696276,1792,55,205
14.715810,1808,146,169
14.735810,1764,362,133
14.755313,2096,619,-302
14.774847,2172,480,-597
14.794380,2115,124,-615
14.813883,2051,14,-615
14.833417,1689,-63,-741
14.852920,1523,-97,-1113
14.872454,1503,-100,-1345
14.891957,1231,-175,-1406
14.911957,1030,32,-1711
14.931491,912,307,-1895
14.950994,789,223,-1890
14.970528,549,107,-1309
14.990031,382,-70,-1724
15.9565,441,-572,-3422
15.29068,221,-534,-2764
15.48602,37,-88,-1791
15.68105,266,-358,-2297
15.88105,-86,-363,-2079
15.107608,-736,-122,-1906
15.127142,-567,-329,-2090
15.146675,-456,-265,-1922
15.166178,-475,-175,-1868
15.185712,-93,-263,-1997
15.205215,-68,-224,-1954
15.224749,-467,-83,-1888
15.244252,-856,30,-1897
15.264252,-1118,57,-1877
15.283786,-1104,98,-1806
15.303320,-916,162,-1774
15.322823,-829,169,-1804
15.342356,-865,192,-1754
15.361860,-840,228,-1784
15.381393,-872,124,-1695
15.400927,-1108,207,-1570
15.420430,-1072,396,-2004
15.440430,-784,319,-2020
15.459964,-897,391,-1525
15.479467,-1186,512,-1490
15.499001,-1241,510,-1477
15.518534,-1281,591,-1379
15.538038,-1425,640,-1295
15.557571,-1566,617,-1106
15.577041,-1659,674,-1084
