;Title, http://www.gcdataconcepts.com, x16-1d, ADXL345
;Version, 1877, Build date, Jan  8 2020,  SN:CCDC4016ECDDBE3
;Start_time, 2022-11-15, 16:29:11.412
;Uptime, 4,sec,  Vbat, 1412, mv, EOL, 1100, mv
;SampleRate, 100,Hz
;Deadband, 0, counts
;DeadbandTimeout, 0.000,sec
;Time, Ax, Ay, Az
3.126445,23,658,-1865
3.136445,-2,749,-1852
3.146121,55,878,-1832
3.155767,64,882,-1840
3.165444,14,894,-1838
3.175090,-4,890,-1848
3.185090,-2,805,-1847
3.194736,12,885,-1731
3.204412,7,1032,-1656
3.214058,7,1037,-1736
3.223735,32,1048,-1804
3.233735,5,1055,-1813
3.243381,12,1044,-1779
3.253057,73,1101,-1649
3.262703,44,1151,-1568
3.272349,19,1167,-1604
3.282349,26,1194,-1661
3.292026,24,1208,-1677
3.301672,69,1210,-1609
3.311348,71,1240,-1559
3.320994,37,1298,-1536
3.330994,26,1326,-1550
3.340671,26,1344,-1575
3.350317,46,1374,-1493
3.359963,35,1381,-1424
3.369639,12,1419,-1388
3.379639,17,1469,-1320
3.389285,19,1471,-1332
3.398931,21,1494,-1402
3.408608,26,1524,-1388
3.418254,24,1512,-1350
3.428254,14,1533,-1340
3.437930,28,1553,-1340
3.447576,30,1528,-1356
3.457253,-4,1535,-1331
3.466899,21,1601,-1390
3.476899,74,1587,-1509
3.486545,32,1580,-1424
3.496221,32,1601,-1629
3.505867,60,1524,-1459
3.515513,30,1446,-784
3.525513,62,876,-1195
3.535190,-308,3260,264
3.544836,-684,5331,1972
3.554482,-399,1378,1057
3.564158,26,692,740
3.574158,228,3115,-67
3.583804,96,2442,-63
3.593112,-38,1935,735
3.603185,-4,2056,194
3.612862,0,1992,142
3.622508,3,2040,308
3.632508,24,2015,337
3.642184,32,1960,455
3.651830,16,1956,419
3.661507,-13,1999,391
3.671153,-31,2028,341
3.681153,-2,1990,321
3.690799,32,1960,455
3.700475,17,2012,399
3.710121,12,2044,192
3.719798,-2,2003,164
3.729798,-18,2015,205
3.739444,1,2033,267
3.749120,1,2003,314
3.758766,-11,1996,299
3.768443,-8,2008,287
3.778443,-4,2022,287
3.788089,-4,2010,303
3.797735,0,1981,303
3.807411,0,1996,296
3.817057,0,2024,299
3.827057,-2,2012,285
3.836734,0,1997,285
3.846380,7,2019,298
3.856026,5,2008,296
3.865702,-6,1992,310
3.875702,-17,2008,314
3.885348,-9,2017,291
3.895025,-4,2017,292
3.904671,-4,2010,301
3.914347,3,2014,296
3.924347,1,2019,298
3.933993,-2,2006,291
3.943670,-2,1997,287
3.953316,-11,1996,301
3.962962,-11,2010,305
3.972962,-2,2017,299
3.982638,0,1999,310
3.992284,-2,1990,298
4.1961,3,1999,294
4.11607,7,2015,321
4.21607,3,2012,312
4.31253,0,1999,283
4.40929,-2,2010,285
4.50575,-4,2019,299
4.60252,-6,2012,307
4.70252,-8,2014,308
4.79898,-4,2008,305
4.89544,7,2008,298
4.99220,3,2005,294
4.108866,-4,1997,296
4.118866,0,2005,296
4.128543,-4,2010,298
4.138189,-2,2008,307
4.147865,0,2003,305
4.157511,0,2003,303
4.167511,5,2003,317
4.177157,5,1999,310
4.186834,-4,2006,294
4.196480,-11,2005,294
4.206156,-2,2001,299
4.216156,-2,2006,301
4.225802,-9,2006,305
4.235479,-4,2008,308
4.245125,1,2014,310
4.254801,5,2006,308
4.264801,5,2008,298
4.274447,0,2019,296
4.284093,-4,2005,292
4.293770,-8,1994,294
4.303416,-6,2008,299
4.313416,1,2019,283
4.323093,-2,2010,292
4.332739,-4,2006,307
4.342385,0,2008,301
4.352061,-2,2008,305
4.362061,-6,2012,298
4.371707,-4,2005,287
4.381384,-6,2001,305
4.391030,-6,2001,307
4.400706,1,2006,298
4.410706,-4,2014,310
4.420352,-11,2006,307
4.430029,-4,2008,299
4.439675,-4,2012,294
4.449351,-6,2005,289
4.459351,3,2010,298
4.468997,5,2019,310
4.478643,-2,2008,301
4.488320,-4,2001,292
4.497966,0,2005,298
4.507966,0,2006,301
4.517642,-4,2010,294
4.527288,-8,2012,303
4.536965,-9,2012,312
4.546611,-4,2006,301
4.556611,-2,1999,298
4.566257,-9,2001,308
4.575933,-4,2005,312
4.585424,1,2010,310
4.595314,-4,2005,307
4.604960,-8,2005,305
4.614960,0,2015,305
4.624637,7,2008,299
4.634283,-6,2003,294
4.643959,-13,2012,298
4.653605,-2,2005,299
4.663605,-6,1999,289
4.673251,-9,2017,305
4.682928,5,2017,305
4.692574,5,2001,278
4.702250,-2,2001,305
4.712250,1,2003,314
4.721896,-4,1999,283
4.731542,0,2003,291
4.741219,0,2010,310
4.750865,-6,2008,308
4.760865,-4,2010,303
4.770541,-4,2014,298
4.780187,-8,2001,301
4.789864,-2,1999,303
4.799510,7,2010,296
4.809510,1,2015,301
4.819156,-6,2006,312
4.828832,-4,1999,310
4.838478,0,2012,299
4.848155,1,2015,310
4.858155,1,2010,317
4.867801,-6,2022,296
4.877447,-9,2021,299
4.887123,1,2006,310
4.896769,10,2003,296
4.906769,0,2006,307
4.916446,-9,2008,321
4.926092,-8,2010,301
4.935768,0,2015,291
4.945414,-6,2015,299
4.955414,-17,2003,296
4.965060,-8,2001,291
4.974737,3,2014,308
4.984383,0,2008,305
4.994059,-2,1994,282
5.4059,3,2003,296
5.13705,1,2012,305
5.23382,-6,2003,292
5.33028,3,2006,292
5.42674,7,2015,301
5.52674,0,2008,299
5.62350,1,1999,296
5.71996,0,2003,312
5.81673,-2,2001,312
5.91319,0,1997,301
5.101319,-6,2008,298
5.110995,-8,2010,303
5.120641,-4,2001,310
5.130287,1,1994,298
5.139964,-2,1999,296
5.149964,-13,2008,308
5.159610,-4,2003,296
5.169286,1,2003,289
5.178932,-2,2010,305
5.188609,3,2012,310
5.198609,3,2006,299
5.208255,0,2003,301
5.217931,1,2008,298
5.227577,0,2012,292
5.237223,-8,2010,303
5.247223,-13,2010,310
5.256900,-9,2006,312
5.266546,-9,2003,301
5.276222,-6,2015,298
5.285868,0,2014,307
5.295868,0,2003,294
5.305514,-2,2012,289
5.315191,1,2012,296
5.324837,0,2006,296
5.334483,-6,2006,299
5.344483,-4,1999,308
5.354159,0,1999,314
5.363805,-6,2005,310
5.373451,-11,2008,299
5.383128,-6,2006,301
5.393128,0,2003,299
5.402774,3,2006,287
5.412420,5,2001,294
5.422096,1,2005,303
5.431742,1,2008,292
5.441742,0,2005,294
5.451419,-13,2006,308
5.461065,-4,2005,303
5.470711,12,2008,298
5.480387,1,2012,305
5.490387,0,2014,299
5.500033,1,2010,299
5.509679,-6,2012,299
5.519356,-8,2008,299
5.529002,0,2008,307
5.539002,5,2017,301
5.548678,0,2014,298
5.558324,-2,2010,305
5.568001,0,2014,299
5.577647,0,2005,292
5.587647,-2,2006,310
5.597323,-2,2006,323
5.606969,0,1997,301
5.616615,-2,2012,289
5.626292,0,2015,299
5.636292,0,2005,303
5.645938,-8,2017,303
5.655614,-4,2006,296
5.665260,-2,1999,301
5.674937,-11,2012,312
5.684937,-2,2001,291
5.694583,3,1996,278
5.704229,-6,2006,294
5.713905,-4,2012,298
5.723551,-6,2014,303
5.733551,-8,2014,310
5.743228,-2,2006,307
5.752874,-9,2006,298
5.762520,-8,2014,303
5.772197,12,2005,305
5.782197,12,2006,298
5.791843,-6,2012,314
5.801519,-4,2003,312
5.811165,3,2006,296
5.820842,-2,2010,301
5.830842,-6,2014,312
5.840488,-4,2010,314
5.850134,-4,2003,298
5.859810,0,2010,285
5.869456,3,2019,292
5.879456,-4,2019,305
5.889133,0,2006,299
5.898779,-2,1996,292
5.908455,0,1997,296
5.918101,7,2010,296
5.928101,1,2014,292
5.937747,-8,2006,298
5.947424,-13,2006,294
5.957070,-9,2006,291
5.966746,-8,1999,298
5.976746,-15,1999,303
5.986392,-4,2010,308
5.996038,3,2008,298
6.5715,0,2006,289
6.15361,1,2010,296
6.25361,8,2010,299
6.35007,3,2014,298
6.44683,-6,2003,296
6.54329,-2,1992,301
6.64006,0,2006,307
6.74006,-4,2006,301
6.83652,-2,2001,294
6.93298,-2,2015,296
6.102974,-2,2022,298
6.112620,3,2010,294
6.122620,3,2012,305
6.132297,-8,2022,307
6.141943,-8,2003,299
6.151589,-6,1992,299
6.161265,-8,2008,305
6.171265,-4,2012,310
6.180911,3,2014,303
6.190588,3,2014,307
6.200234,3,2006,308
6.209880,3,2006,303
6.219880,0,2010,298
6.229556,0,1999,291
6.239202,3,1997,298
6.248848,3,2006,305
6.258525,-6,2003,294
6.268525,-9,1999,294
6.278171,0,1997,310
6.287847,0,1997,303
6.297493,-4,2003,292
6.307139,-4,2010,301
6.317139,0,2005,301
6.326816,0,2005,298
6.336462,-2,2010,294
6.346138,0,2003,285
6.355784,3,2006,289
6.365784,-2,2010,299
6.375430,-2,2003,303
6.385107,7,2001,301
6.394753,3,2006,299
